197, 0.431482
198, 0.430896
199, 0.430377
200, 0.432079
201, 0.431842
202, 0.429759
203, 0.428852
204, 0.428358
205, 0.429184
206, 0.428987
207, 0.434290
208, 0.432156
209, 0.551421
210, 0.430207
211, 0.430774
212, 0.429643
213, 0.429697
214, 0.432779
215, 0.433672
216, 0.428993
217, 0.430500
218, 0.434632
219, 0.430693
220, 0.429835
221, 0.430415
222, 0.431764
223, 0.435130
224, 0.431049
225, 0.430069
226, 0.434453
227, 0.432485
228, 0.430800
229, 0.465743
230, 0.431655
231, 0.430498
232, 0.434161
233, 0.432317
234, 0.433846
235, 0.430043
236, 0.430641
237, 0.430722
238, 0.429867
239, 0.431085
240, 0.529978
241, 0.429900
242, 0.431956
243, 0.431174
244, 0.490253
245, 0.430496
246, 0.431229
247, 0.430755
248, 0.433256
249, 0.433486
250, 0.430766
251, 0.430581
252, 0.429703
253, 0.428987
254, 0.429770
255, 0.429650
256, 0.428647
257, 0.429707
258, 0.430606
259, 0.428982
260, 0.430942
261, 0.433410
262, 0.431161
263, 0.431419
264, 0.432623
265, 0.433598
266, 0.434176
267, 0.431062
268, 0.433762
269, 0.431528
270, 0.540801
271, 0.430228
272, 0.429483
273, 0.490491
274, 0.429641
275, 0.429551
276, 0.433227
277, 0.430132
278, 0.430709
279, 0.432321
280, 0.433403
281, 0.434989
282, 0.429417
283, 0.429469
284, 0.431035
285, 0.429620
286, 0.430085
287, 0.433419
288, 0.434686
289, 0.433984
290, 0.431871
291, 0.429426
292, 0.434873
293, 0.429980
294, 0.429615
295, 0.433604
296, 0.430113
297, 0.431773
298, 0.429426
299, 0.433206
300, 0.430329
301, 0.491940
302, 0.434863
303, 0.432547
304, 0.430214
305, 0.429632
306, 0.431724
307, 0.432215
308, 0.428570
309, 0.430512
310, 0.430238
311, 0.429400
312, 0.429078
313, 0.599552
314, 0.598294
315, 0.598741
316, 0.599202
317, 0.598894
318, 0.607220
319, 0.595807
320, 0.596999
321, 0.600504
322, 0.598184
323, 0.598993
324, 0.601916
325, 0.600525
326, 0.602287
327, 0.724912
328, 0.597562
329, 0.600782
330, 0.602732
331, 0.602130
332, 0.599348
333, 0.603401
334, 0.598890
335, 0.599950
336, 0.598386
337, 0.600401
338, 0.603265
339, 0.604006
340, 0.602076
341, 0.602714
342, 0.599386
343, 0.597171
344, 0.601062
345, 0.596864
346, 0.600277
347, 0.601286
348, 0.596262
349, 0.599028
350, 0.690560
351, 0.598264
352, 0.596446
353, 0.600544
354, 0.599618
355, 0.602238
356, 0.597132
357, 0.601080
358, 0.601278
359, 0.599460
360, 0.598239
361, 0.637279
362, 0.602217
363, 0.600097
364, 0.600817
365, 0.596335
366, 0.601220
367, 0.602524
368, 0.601806
369, 0.597876
370, 0.597816
371, 0.600344
372, 0.639964
373, 0.700121
374, 0.598123
375, 0.597074
376, 0.599132
377, 0.600992
378, 0.603179
379, 0.600996
380, 0.598518
381, 0.600337
382, 0.596689
383, 0.599760
384, 0.601397
385, 0.600861
386, 0.600042
387, 0.605262
388, 0.601199
389, 0.606285
390, 0.601095
391, 0.597305
392, 0.598208
393, 0.597990
394, 0.602166
395, 0.599492
396, 0.602764
397, 0.711620
398, 0.603017
399, 0.602844
400, 0.598726
401, 0.600063
402, 0.599699
403, 0.597176
404, 0.599998
405, 0.605599
406, 0.602951
407, 0.597003
408, 0.603323
409, 0.598135
410, 0.599103
411, 0.599387
412, 0.598688
413, 0.602250
414, 0.598168
415, 0.596884
416, 0.601693
417, 0.598342
418, 0.597308
419, 0.608228
420, 0.697065
421, 0.601577
422, 0.605272
423, 0.601102
424, 0.595346
425, 0.595210
426, 0.599784
427, 0.603317
428, 0.599089
429, 0.599994
430, 0.603932
431, 0.598401
432, 0.600363
433, 0.600834
434, 0.600549
435, 0.598460
436, 0.602970
437, 0.600581
438, 0.599576
439, 0.604257
440, 0.600224
441, 0.599236
442, 0.601576
443, 0.707490
444, 0.606675
445, 0.600118
446, 0.598036
447, 0.597675
448, 0.600919
449, 0.595669
450, 0.598733
451, 0.598043
452, 0.599726
453, 0.597354
454, 0.602113
455, 0.599312
456, 0.600605
457, 0.595957
458, 0.600052
459, 0.600630
460, 0.604776
461, 0.604357
462, 0.598796
463, 0.600773
464, 0.597431
465, 0.600733
466, 0.598353
467, 0.732050
468, 0.599088
469, 0.596893
470, 0.599813
471, 0.603717
472, 0.599045
473, 0.598811
474, 0.600289
475, 0.597597
476, 0.597952
477, 0.598212
478, 0.598778
479, 0.596460
480, 0.599460
481, 0.595434
482, 0.599997
483, 0.595991
484, 0.604342
485, 0.602748
486, 0.599140
487, 0.603291
488, 0.597159
489, 0.599242
490, 0.725674
491, 0.597564
492, 0.599413
493, 0.601286
494, 0.596914
495, 0.605968
496, 0.599612
497, 0.595784
498, 0.601786
499, 0.600746
