109, 23, 31, 2902, 2902
110, 25, 30, 3317, 3317
111, 24, 30, 492, 492
112, 22, 29, 6652, 6652
113, 25, 30, 756, 756
114, 25, 30, 7301, 7301
115, 23, 31, 280, 280
116, 23, 30, 4286, 4286
117, 24, 30, 9441, 9441
118, 23, 31, 3865, 3865
119, 24, 31, 9689, 9689
120, 23, 31, 8444, 8444
121, 23, 30, 6619, 6619
122, 23, 30, 8440, 8440
123, 23, 30, 4729, 4729
124, 24, 30, 8031, 8031
125, 23, 30, 8117, 8117
126, 24, 31, 8097, 8097
127, 21, 30, 5771, 5771
128, 25, 30, 4481, 4481
129, 24, 30, 675, 675
130, 23, 30, 709, 709
131, 25, 30, 8927, 8927
132, 25, 31, 4567, 4567
133, 23, 30, 7856, 7856
134, 23, 31, 9497, 9497
135, 23, 30, 2353, 2353
136, 25, 30, 4586, 4586
137, 24, 30, 6965, 6965
138, 24, 28, 5306, 5306
139, 24, 31, 4683, 4683
140, 22, 30, 6219, 6219
141, 24, 30, 8624, 8624
142, 24, 30, 1528, 1528
143, 24, 30, 2871, 2871
144, 24, 30, 5732, 5732
145, 24, 30, 8829, 8829
146, 23, 31, 9503, 9503
147, 23, 32, 19, 19
148, 23, 30, 8270, 8270
149, 23, 30, 3368, 3368
150, 23, 31, 9708, 9708
151, 24, 29, 6715, 6715
152, 24, 29, 6340, 6340
153, 24, 31, 8149, 8149
154, 23, 32, 7796, 7796
155, 22, 31, 723, 723
156, 23, 31, 2618, 2618
157, 23, 29, 2245, 2245
158, 24, 31, 2846, 2846
159, 23, 31, 3451, 3451
160, 24, 31, 2921, 2921
161, 23, 30, 3555, 3555
162, 23, 31, 2379, 2379
163, 23, 31, 7488, 7488
164, 24, 32, 7764, 7764
165, 22, 30, 8228, 8228
166, 25, 31, 9841, 9841
167, 24, 31, 2350, 2350
168, 24, 30, 5193, 5193
169, 24, 28, 1500, 1500
170, 24, 29, 7034, 7034
171, 22, 31, 7764, 7764
172, 24, 30, 124, 124
173, 24, 31, 4914, 4914
174, 24, 32, 6987, 6987
175, 23, 31, 5856, 5856
176, 24, 30, 3743, 3743
177, 25, 30, 6491, 6491
178, 23, 30, 2227, 2227
179, 24, 30, 8365, 8365
180, 19, 27, 9859, 9859
181, 19, 26, 1936, 1936
182, 19, 25, 1432, 1432
183, 19, 25, 2551, 2551
184, 19, 26, 6437, 6437
185, 21, 25, 9228, 9228
186, 20, 25, 3275, 3275
187, 19, 26, 5407, 5407
188, 20, 26, 1474, 1474
189, 19, 26, 6121, 6121
190, 21, 25, 8858, 8858
191, 16, 23, 4395, 4395
192, 17, 24, 6029, 6029
193, 17, 22, 1237, 1237
194, 17, 22, 8235, 8235
195, 18, 23, 3793, 3793
196, 17, 22, 5818, 5818
197, 18, 23, 4428, 4428
198, 17, 22, 6143, 6143
199, 16, 22, 1011, 1011
200, 16, 22, 5928, 5928
201, 17, 23, 9529, 9529
202, 17, 23, 8776, 8776
203, 18, 21, 2404, 2404
204, 16, 22, 4443, 4443
205, 16, 23, 5763, 5763
206, 18, 23, 4613, 4613
207, 17, 22, 4538, 4538
208, 16, 22, 8606, 8606
209, 17, 22, 6840, 6840
210, 17, 22, 2904, 2904
211, 17, 22, 4818, 4818
212, 17, 23, 5128, 5128
213, 17, 22, 688, 688
214, 17, 23, 7369, 7369
215, 17, 23, 7917, 7917
216, 17, 22, 9917, 9917
217, 17, 23, 6996, 6996
218, 17, 22, 3324, 3324
219, 17, 22, 7743, 7743
220, 17, 22, 9470, 9470
221, 18, 22, 2183, 2183
222, 17, 22, 8490, 8490
223, 18, 21, 5499, 5499
224, 17, 23, 9772, 9772
225, 16, 23, 6725, 6725
226, 17, 23, 5644, 5644
227, 18, 22, 5590, 5590
228, 17, 22, 7505, 7505
229, 18, 22, 8139, 8139
230, 17, 22, 2954, 2954
231, 15, 23, 9786, 9786
232, 17, 22, 7669, 7669
233, 16, 23, 8082, 8082
234, 17, 23, 8542, 8542
235, 17, 22, 8464, 8464
236, 17, 23, 197, 197
237, 17, 22, 9507, 9507
238, 17, 23, 9355, 9355
239, 17, 22, 8804, 8804
240, 17, 23, 6348, 6348
241, 17, 23, 8611, 8611
242, 17, 23, 3622, 3622
243, 17, 23, 7828, 7828
244, 16, 24, 9299, 9299
245, 18, 22, 7343, 7343
246, 17, 22, 5746, 5746
247, 16, 23, 5568, 5568
248, 17, 22, 4340, 4340
249, 18, 23, 5422, 5422
250, 18, 22, 3311, 3311
251, 17, 22, 3810, 3810
252, 16, 23, 7605, 7605
253, 18, 23, 1801, 1801
254, 17, 23, 5661, 5661
255, 17, 22, 3730, 3730
256, 18, 22, 4878, 4878
257, 15, 23, 1305, 1305
258, 18, 23, 9320, 9320
259, 18, 22, 8736, 8736
260, 17, 22, 9444, 9444
261, 17, 22, 8626, 8626
262, 17, 23, 8522, 8522
263, 17, 23, 3465, 3465
264, 17, 22, 6708, 6708
265, 18, 22, 3416, 3416
266, 17, 23, 8282, 8282
267, 17, 23, 3258, 3258
268, 18, 22, 2924, 2924
269, 17, 22, 7637, 7637
270, 16, 22, 2062, 2062
271, 17, 22, 5624, 5624
272, 17, 24, 2600, 2600
273, 17, 22, 2036, 2036
274, 16, 21, 3452, 3452
275, 17, 23, 1899, 1899
276, 17, 23, 9379, 9379
277, 18, 22, 5550, 5550
278, 17, 23, 7468, 7468
279, 17, 22, 71, 71
280, 17, 22, 973, 973
281, 17, 24, 7131, 7131
282, 17, 22, 3881, 3881
283, 17, 22, 4930, 4930
284, 16, 23, 8933, 8933
285, 17, 22, 5894, 5894
286, 17, 22, 8660, 8660
287, 17, 22, 163, 163
288, 16, 23, 7199, 7199
289, 17, 23, 7981, 7981
290, 18, 22, 8899, 8899
291, 18, 24, 2996, 2996
292, 17, 21, 2959, 2959
293, 18, 22, 3773, 3773
294, 16, 23, 2813, 2813
295, 17, 22, 9668, 9668
296, 17, 22, 7190, 7190
297, 17, 24, 1095, 1095
298, 16, 22, 2926, 2926
299, 18, 22, 6466, 6466
300, 17, 23, 5084, 5084
301, 18, 23, 1340, 1340
302, 18, 22, 2090, 2090
303, 17, 24, 7684, 7684
304, 17, 22, 3376, 3376
305, 18, 22, 5542, 5542
306, 17, 23, 5936, 5936
307, 17, 23, 9107, 9107
308, 17, 22, 7445, 7445
309, 18, 23, 9756, 9756
310, 17, 22, 9179, 9179
311, 16, 23, 8418, 8418
312, 17, 23, 6887, 6887
313, 18, 23, 9412, 9412
314, 17, 24, 3348, 3348
315, 17, 22, 2172, 2172
316, 19, 22, 1659, 1659
317, 17, 22, 2009, 2009
318, 17, 23, 2336, 2336
319, 17, 22, 5210, 5210
320, 18, 24, 6342, 6342
321, 19, 22, 7587, 7587
322, 17, 23, 8206, 8206
323, 18, 23, 9301, 9301
324, 18, 21, 7713, 7713
325, 17, 23, 7372, 7372
326, 17, 21, 5321, 5321
327, 18, 23, 1255, 1255
328, 16, 23, 4819, 4819
329, 17, 22, 4599, 4599
330, 17, 21, 7721, 7721
331, 17, 23, 9904, 9904
332, 16, 22, 5939, 5939
333, 18, 22, 9811, 9811
334, 16, 23, 3940, 3940
335, 17, 22, 5667, 5667
336, 17, 22, 1705, 1705
337, 16, 23, 6228, 6228
338, 16, 22, 1127, 1127
339, 18, 21, 9150, 9150
340, 16, 23, 5984, 5984
341, 16, 23, 6658, 6658
342, 17, 22, 3920, 3920
343, 17, 23, 9224, 9224
344, 16, 21, 2422, 2422
345, 18, 23, 7269, 7269
346, 16, 22, 1396, 1396
347, 17, 23, 4081, 4081
348, 18, 22, 5630, 5630
349, 16, 24, 84, 84
350, 17, 22, 9292, 9292
351, 17, 23, 1972, 1972
352, 17, 22, 7672, 7672
353, 17, 22, 3850, 3850
354, 17, 22, 7625, 7625
355, 17, 22, 5385, 5385
356, 18, 21, 1222, 1222
357, 17, 22, 9299, 9299
358, 16, 23, 6640, 6640
359, 17, 22, 6042, 6042
360, 17, 22, 3898, 3898
361, 19, 21, 713, 713
362, 15, 23, 2298, 2298
363, 17, 22, 6190, 6190
364, 17, 23, 524, 524
365, 17, 21, 2590, 2590
366, 16, 22, 8209, 8209
367, 17, 23, 8581, 8581
368, 17, 22, 8819, 8819
369, 16, 22, 9336, 9336
370, 18, 21, 7732, 7732
371, 16, 22, 1155, 1155
372, 18, 22, 5994, 5994
373, 17, 22, 8004, 8004
374, 17, 22, 379, 379
375, 17, 22, 4769, 4769
376, 17, 23, 5273, 5273
377, 18, 23, 1776, 1776
378, 16, 24, 8850, 8850
379, 17, 22, 7255, 7255
380, 17, 21, 1860, 1860
381, 17, 22, 8142, 8142
382, 16, 23, 5579, 5579
383, 17, 22, 5884, 5884
384, 17, 23, 1993, 1993
385, 17, 22, 3205, 3205
386, 16, 23, 7621, 7621
387, 17, 23, 9567, 9567
388, 16, 22, 2504, 2504
389, 18, 23, 613, 613
390, 18, 22, 1961, 1961
391, 18, 22, 2754, 2754
392, 16, 22, 1326, 1326
393, 16, 22, 4259, 4259
394, 17, 22, 8944, 8944
395, 17, 21, 8202, 8202
396, 17, 22, 3202, 3202
397, 17, 22, 3506, 3506
398, 17, 22, 6784, 6784
399, 16, 22, 2021, 2021
400, 18, 21, 2842, 2842
401, 17, 23, 868, 868
402, 18, 23, 9528, 9528
403, 18, 23, 5189, 5189
404, 17, 22, 8872, 8872
405, 17, 23, 9908, 9908
406, 15, 23, 9958, 9958
407, 17, 22, 498, 498
408, 17, 22, 8036, 8036
409, 19, 21, 8808, 8808
410, 17, 21, 7753, 7753
411, 16, 22, 6248, 6248
412, 17, 22, 3303, 3303
413, 17, 23, 3333, 3333
414, 17, 22, 2133, 2133
415, 16, 22, 1648, 1648
416, 17, 22, 2890, 2890
417, 18, 22, 9754, 9754
418, 18, 22, 7567, 7567
419, 17, 22, 1746, 1746
420, 17, 22, 368, 368
421, 17, 22, 9529, 9529
422, 16, 22, 4500, 4500
423, 18, 22, 8046, 8046
424, 17, 22, 3788, 3788
425, 17, 22, 9797, 9797
426, 16, 22, 6249, 6249
427, 18, 21, 6990, 6990
428, 17, 23, 3303, 3303
429, 18, 22, 3033, 3033
430, 17, 23, 5363, 5363
431, 18, 22, 2497, 2497
432, 17, 24, 253, 253
433, 18, 21, 4892, 4892
434, 17, 23, 7686, 7686
435, 17, 22, 9125, 9125
436, 15, 23, 1152, 1152
437, 17, 22, 3996, 3996
438, 18, 22, 5975, 5975
439, 17, 22, 9188, 9188
440, 16, 22, 9157, 9157
441, 18, 23, 3729, 3729
442, 17, 22, 5436, 5436
443, 17, 22, 2460, 2460
444, 16, 23, 3414, 3414
445, 17, 22, 3921, 3921
446, 17, 23, 460, 460
447, 18, 22, 6304, 6304
448, 16, 22, 28, 28
449, 18, 22, 8027, 8027
450, 19, 22, 8050, 8050
451, 17, 22, 6748, 6748
452, 16, 22, 7556, 7556
453, 16, 22, 8902, 8902
454, 18, 22, 4794, 4794
455, 17, 22, 7697, 7697
456, 18, 23, 8699, 8699
457, 17, 21, 1043, 1043
458, 16, 22, 1039, 1039
459, 17, 22, 2002, 2002
460, 17, 22, 428, 428
461, 17, 22, 6403, 6403
462, 17, 22, 4500, 4500
463, 17, 22, 681, 681
464, 17, 23, 7647, 7647
465, 16, 22, 8538, 8538
466, 16, 22, 6159, 6159
467, 17, 22, 5151, 5151
468, 16, 22, 2535, 2535
469, 16, 22, 2134, 2134
470, 17, 22, 4339, 4339
471, 18, 21, 1692, 1692
472, 17, 21, 2215, 2215
473, 16, 23, 6127, 6127
474, 17, 22, 504, 504
475, 17, 21, 5629, 5629
476, 17, 22, 49, 49
477, 17, 22, 964, 964
478, 16, 24, 8285, 8285
479, 17, 22, 6429, 6429
480, 17, 22, 5343, 5343
481, 17, 22, 6335, 6335
482, 16, 21, 3177, 3177
483, 17, 23, 2900, 2900
484, 17, 21, 5238, 5238
485, 16, 22, 7971, 7971
486, 15, 23, 6949, 6949
487, 17, 22, 289, 289
488, 17, 22, 5367, 5367
489, 17, 22, 7988, 7988
490, 17, 23, 2292, 2292
491, 17, 22, 5795, 5795
492, 18, 23, 743, 743
493, 18, 22, 3144, 3144
494, 17, 23, 2829, 2829
495, 17, 22, 8390, 8390
496, 17, 22, 1682, 1682
497, 17, 22, 5340, 5340
498, 17, 23, 3541, 3541
499, 18, 22, 569, 569
500, 18, 21, 3826, 3826
501, 17, 21, 4232, 4232
502, 17, 23, 2261, 2261
503, 17, 22, 6042, 6042
504, 17, 22, 360, 360
505, 17, 22, 9117, 9117
506, 17, 22, 8023, 8023
507, 16, 22, 6761, 6761
508, 18, 22, 81, 81
509, 16, 22, 6309, 6309
510, 18, 22, 3190, 3190
511, 17, 22, 5425, 5425
512, 17, 22, 8996, 8996
513, 17, 24, 6367, 6367
514, 15, 22, 4677, 4677
515, 18, 22, 4234, 4234
516, 17, 22, 690, 690
517, 17, 23, 1626, 1626
518, 17, 22, 4524, 4524
519, 17, 22, 6057, 6057
520, 16, 22, 9614, 9614
521, 18, 22, 3168, 3168
522, 17, 23, 8205, 8205
523, 17, 22, 358, 358
524, 17, 23, 6312, 6312
525, 16, 23, 7386, 7386
526, 18, 22, 5100, 5100
527, 18, 22, 4346, 4346
528, 17, 22, 2726, 2726
529, 18, 22, 4994, 4994
530, 17, 24, 4916, 4916
531, 16, 22, 6552, 6552
532, 17, 24, 5578, 5578
533, 17, 21, 3529, 3529
534, 18, 22, 8946, 8946
535, 16, 21, 2290, 2290
536, 17, 22, 2647, 2647
537, 17, 22, 6970, 6970
538, 17, 23, 9051, 9051
539, 17, 21, 9080, 9080
540, 18, 23, 9631, 9631
541, 18, 23, 8593, 8593
542, 16, 22, 857, 857
543, 17, 23, 8627, 8627
544, 18, 22, 1312, 1312
545, 17, 22, 1886, 1886
546, 16, 22, 9214, 9214
547, 18, 22, 8355, 8355
548, 16, 23, 3512, 3512
549, 16, 21, 90, 90
550, 17, 22, 4412, 4412
551, 18, 22, 9479, 9479
552, 17, 23, 9610, 9610
553, 17, 21, 8969, 8969
554, 17, 23, 6189, 6189
555, 17, 22, 2274, 2274
556, 18, 21, 6355, 6355
557, 16, 23, 7641, 7641
558, 16, 22, 6620, 6620
559, 18, 22, 5433, 5433
560, 17, 22, 8987, 8987
561, 18, 22, 7888, 7888
562, 17, 24, 8338, 8338
563, 17, 23, 4566, 4566
564, 18, 22, 7770, 7770
565, 18, 22, 7284, 7284
566, 18, 20, 6856, 6856
567, 17, 22, 417, 417
568, 18, 22, 606, 606
569, 17, 22, 2260, 2260
570, 18, 22, 5849, 5849
571, 16, 22, 237, 237
572, 18, 22, 7205, 7205
573, 18, 22, 3059, 3059
574, 17, 23, 5217, 5217
575, 16, 22, 8518, 8518
576, 18, 23, 4945, 4945
577, 17, 21, 783, 783
578, 17, 23, 6873, 6873
579, 17, 22, 8458, 8458
580, 17, 22, 873, 873
581, 18, 22, 7637, 7637
582, 18, 22, 4289, 4289
583, 17, 22, 483, 483
584, 18, 22, 6607, 6607
585, 17, 21, 478, 478
586, 18, 22, 2757, 2757
587, 17, 22, 9314, 9314
588, 18, 21, 4471, 4471
589, 17, 23, 5729, 5729
590, 17, 22, 1100, 1100
591, 18, 23, 3459, 3459
592, 16, 22, 3618, 3618
593, 18, 21, 9438, 9438
594, 17, 23, 8025, 8025
595, 16, 23, 1388, 1388
596, 17, 23, 3074, 3074
597, 17, 23, 1233, 1233
598, 18, 22, 8157, 8157
599, 16, 22, 3681, 3681
600, 17, 23, 3493, 3493
601, 17, 22, 358, 358
602, 16, 22, 270, 270
603, 17, 23, 699, 699
604, 17, 22, 3417, 3417
605, 16, 23, 1839, 1839
606, 17, 21, 5569, 5569
607, 16, 22, 8363, 8363
608, 17, 23, 2622, 2622
609, 17, 23, 8794, 8794
610, 17, 22, 3173, 3173
611, 16, 21, 9847, 9847
612, 17, 22, 6431, 6431
613, 16, 24, 7462, 7462
614, 17, 22, 6682, 6682
615, 18, 22, 9390, 9390
616, 17, 22, 4292, 4292
617, 18, 22, 5791, 5791
618, 17, 22, 5057, 5057
619, 16, 22, 5115, 5115
620, 17, 22, 1521, 1521
621, 17, 22, 6157, 6157
622, 17, 23, 8574, 8574
623, 18, 22, 1491, 1491
624, 16, 22, 1947, 1947
625, 17, 22, 2951, 2951
626, 17, 23, 9231, 9231
627, 17, 22, 5021, 5021
628, 18, 22, 537, 537
629, 17, 23, 3740, 3740
630, 17, 23, 5054, 5054
631, 17, 23, 4030, 4030
632, 17, 22, 4098, 4098
633, 17, 21, 5325, 5325
634, 18, 23, 1081, 1081
635, 17, 23, 7516, 7516
636, 17, 22, 3516, 3516
637, 16, 23, 3002, 3002
638, 17, 22, 2231, 2231
639, 18, 21, 6139, 6139
640, 17, 22, 1796, 1796
641, 16, 23, 5404, 5404
642, 17, 22, 2338, 2338
643, 18, 23, 4580, 4580
644, 16, 22, 9218, 9218
645, 18, 22, 9021, 9021
646, 17, 23, 3970, 3970
647, 17, 22, 9862, 9862
648, 18, 23, 4812, 4812
649, 17, 22, 5379, 5379
650, 16, 22, 4977, 4977
651, 18, 23, 2685, 2685
652, 16, 22, 1536, 1536
653, 16, 22, 9904, 9904
654, 18, 22, 4176, 4176
655, 17, 22, 3483, 3483
656, 18, 22, 9207, 9207
657, 17, 22, 9759, 9759
658, 17, 22, 4857, 4857
659, 17, 22, 9744, 9744
660, 17, 23, 3499, 3499
661, 17, 22, 9911, 9911
662, 18, 22, 127, 127
663, 16, 23, 3950, 3950
664, 17, 23, 5236, 5236
665, 18, 22, 7560, 7560
666, 18, 22, 7818, 7818
667, 17, 22, 5105, 5105
668, 17, 22, 563, 563
669, 19, 22, 49, 49
670, 17, 21, 1244, 1244
671, 17, 23, 8711, 8711
672, 17, 21, 1805, 1805
673, 18, 23, 9934, 9934
674, 17, 22, 3291, 3291
675, 18, 22, 7375, 7375
676, 17, 23, 8955, 8955
677, 18, 23, 3614, 3614
678, 18, 22, 3589, 3589
679, 17, 23, 3768, 3768
680, 16, 23, 8993, 8993
681, 17, 22, 4918, 4918
682, 17, 23, 2805, 2805
683, 17, 22, 6882, 6882
684, 18, 22, 4822, 4822
685, 17, 23, 6982, 6982
686, 18, 22, 6717, 6717
687, 17, 22, 4030, 4030
688, 17, 21, 3093, 3093
689, 17, 22, 1574, 1574
690, 18, 22, 126, 126
691, 17, 22, 6593, 6593
692, 17, 22, 1486, 1486
693, 17, 22, 253, 253
694, 18, 23, 543, 543
695, 17, 22, 3074, 3074
696, 17, 22, 7814, 7814
697, 17, 23, 4713, 4713
698, 17, 22, 8179, 8179
699, 18, 22, 8377, 8377
700, 17, 22, 4762, 4762
701, 18, 23, 5775, 5775
702, 17, 22, 7088, 7088
703, 18, 22, 2919, 2919
704, 18, 22, 5710, 5710
705, 17, 23, 6732, 6732
706, 17, 22, 294, 294
707, 18, 23, 1017, 1017
708, 16, 22, 346, 346
709, 17, 23, 235, 235
710, 16, 22, 1137, 1137
711, 18, 22, 5691, 5691
712, 17, 22, 5153, 5153
713, 17, 23, 3943, 3943
714, 17, 22, 2573, 2573
715, 17, 21, 6328, 6328
716, 18, 23, 925, 925
717, 17, 22, 9291, 9291
718, 16, 23, 6710, 6710
719, 17, 22, 4018, 4018
720, 17, 22, 7217, 7217
721, 17, 23, 6836, 6836
722, 17, 21, 6963, 6963
723, 18, 22, 5055, 5055
724, 17, 23, 7090, 7090
725, 17, 22, 3858, 3858
726, 18, 23, 8130, 8130
727, 17, 23, 4904, 4904
728, 18, 22, 8571, 8571
729, 18, 22, 2661, 2661
730, 18, 22, 9633, 9633
731, 17, 21, 9685, 9685
732, 17, 23, 4789, 4789
733, 18, 20, 3073, 3073
734, 17, 22, 2604, 2604
735, 16, 23, 6851, 6851
736, 16, 22, 9805, 9805
737, 16, 22, 9250, 9250
738, 16, 22, 7868, 7868
739, 19, 22, 6503, 6503
740, 16, 23, 9485, 9485
741, 18, 21, 9006, 9006
742, 17, 23, 2195, 2195
743, 17, 23, 4639, 4639
744, 18, 22, 2949, 2949
745, 17, 22, 1120, 1120
746, 17, 22, 967, 967
747, 16, 24, 226, 226
748, 18, 22, 6763, 6763
749, 16, 22, 7677, 7677
750, 17, 21, 596, 596
751, 16, 21, 3981, 3981
752, 18, 22, 865, 865
753, 16, 23, 7560, 7560
754, 17, 22, 9036, 9036
755, 17, 23, 7955, 7955
756, 18, 23, 7770, 7770
757, 16, 23, 3518, 3518
758, 18, 22, 9211, 9211
759, 19, 21, 6342, 6342
760, 17, 23, 2532, 2532
761, 17, 22, 5196, 5196
762, 18, 22, 2379, 2379
763, 17, 22, 7321, 7321
764, 17, 23, 8270, 8270
765, 17, 22, 4984, 4984
766, 17, 23, 4172, 4172
767, 17, 22, 4427, 4427
768, 17, 22, 4234, 4234
769, 17, 22, 2040, 2040
770, 17, 23, 7283, 7283
771, 17, 22, 72, 72
772, 16, 21, 7398, 7398
773, 18, 23, 5830, 5830
774, 17, 23, 1063, 1063
775, 17, 22, 347, 347
776, 17, 23, 6950, 6950
777, 17, 22, 2030, 2030
778, 17, 22, 573, 573
779, 17, 22, 3714, 3714
780, 18, 23, 6059, 6059
781, 17, 22, 7522, 7522
782, 16, 22, 4047, 4047
783, 16, 22, 6924, 6924
784, 17, 22, 5082, 5082
785, 17, 23, 9435, 9435
786, 16, 22, 1232, 1232
787, 16, 22, 9204, 9204
788, 16, 23, 2954, 2954
789, 18, 22, 443, 443
790, 16, 22, 1898, 1898
791, 17, 22, 5486, 5486
792, 17, 22, 5640, 5640
793, 16, 22, 4278, 4278
794, 18, 22, 9159, 9159
795, 17, 22, 262, 262
796, 16, 22, 9262, 9262
797, 17, 22, 9683, 9683
798, 17, 22, 1041, 1041
799, 17, 22, 9848, 9848
800, 17, 21, 1723, 1723
801, 17, 23, 8324, 8324
802, 17, 22, 6272, 6272
803, 18, 23, 9122, 9122
804, 17, 22, 4154, 4154
805, 19, 21, 7335, 7335
806, 16, 22, 5821, 5821
807, 17, 21, 7457, 7457
808, 17, 22, 9365, 9365
809, 17, 23, 2747, 2747
810, 17, 22, 1171, 1171
811, 18, 21, 1776, 1776
812, 16, 22, 269, 269
813, 17, 22, 5218, 5218
814, 17, 21, 8701, 8701
815, 17, 22, 1703, 1703
816, 16, 22, 4653, 4653
817, 16, 22, 9933, 9933
818, 17, 23, 907, 907
819, 17, 23, 3959, 3959
820, 17, 24, 6728, 6728
821, 16, 21, 2806, 2806
822, 17, 21, 5797, 5797
823, 16, 22, 8720, 8720
824, 17, 22, 7084, 7084
825, 16, 22, 1308, 1308
826, 18, 22, 5334, 5334
827, 16, 22, 2698, 2698
828, 16, 21, 991, 991
829, 17, 23, 6376, 6376
830, 17, 22, 8898, 8898
831, 17, 23, 2715, 2715
832, 17, 23, 1052, 1052
833, 17, 21, 5171, 5171
834, 17, 23, 8189, 8189
835, 17, 22, 1559, 1559
836, 16, 22, 2506, 2506
837, 16, 23, 4010, 4010
838, 17, 22, 9016, 9016
839, 18, 22, 8224, 8224
840, 17, 23, 3109, 3109
841, 17, 22, 6539, 6539
842, 17, 22, 0, 0
843, 17, 22, 3378, 3378
844, 16, 23, 8109, 8109
845, 18, 23, 5053, 5053
846, 17, 23, 5081, 5081
847, 17, 22, 9114, 9114
848, 17, 22, 1338, 1338
849, 16, 22, 5989, 5989
850, 17, 22, 9426, 9426
851, 17, 23, 8067, 8067
852, 17, 22, 5147, 5147
853, 17, 22, 5223, 5223
854, 16, 23, 6787, 6787
855, 18, 22, 2231, 2231
856, 17, 23, 6532, 6532
857, 17, 22, 2122, 2122
858, 17, 21, 1281, 1281
859, 17, 23, 3875, 3875
860, 17, 23, 4850, 4850
861, 18, 22, 179, 179
862, 16, 22, 6590, 6590
863, 17, 22, 2254, 2254
864, 16, 23, 5350, 5350
865, 17, 22, 1131, 1131
866, 17, 23, 3813, 3813
867, 17, 22, 7857, 7857
868, 17, 22, 1494, 1494
869, 17, 23, 9181, 9181
870, 18, 23, 6081, 6081
871, 17, 22, 4603, 4603
872, 17, 22, 5720, 5720
873, 16, 24, 2433, 2433
874, 17, 22, 7982, 7982
875, 17, 22, 181, 181
876, 16, 22, 7487, 7487
877, 17, 23, 9415, 9415
878, 16, 23, 9296, 9296
879, 16, 22, 8825, 8825
880, 17, 21, 5404, 5404
881, 17, 23, 8722, 8722
882, 17, 22, 6892, 6892
883, 17, 24, 551, 551
884, 18, 21, 297, 297
885, 17, 23, 32, 32
886, 18, 22, 9134, 9134
887, 17, 22, 3181, 3181
